weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
None,f,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,Somerville Police Department,42.379456,-71.092606,I,MA0093900,SOMERVILLE,Somerville,Massachusetts,82123,,,,,,,2021-06-12 00:00:00,21,Not Hispanic or Latino,None,2021,5,F,25,
None,f,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,Attempting Other Arrests,Somerville Police Department,42.379456,-71.092606,I,MA0093900,SOMERVILLE,Somerville,Massachusetts,82123,,,,,,,2021-06-12 00:00:00,21,Not Hispanic or Latino,None,2021,5,F,41,
None,f,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Civil Disorder,Lawrence Police Department,42.708637,-71.165016,I,MA0051300,LAWRENCE,Lawrence,Massachusetts,81021,142,8,20,15,2.0,2.3,2021-12-03 00:00:00,10,Unknown,None,2021,5,F,40,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,51,51 Years Old,Traffic Pursuits and Stops,Methuen Police Department,42.729824,-71.19032,I,MA0051900,METHUEN,Methuen,Massachusetts,51691,80,3,9,16,1.7,2.1,2021-01-16 00:00:00,21,Not Hispanic or Latino,None,2021,5,F,51,0
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Rockport Police Department,42.6563,-70.619896,I,MA0052600,ROCKPORT,Rockport,Massachusetts,7407,17,2,1,2,2.4,3.0,2021-12-24 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Rockport Police Department,42.6563,-70.619896,I,MA0052600,ROCKPORT,Rockport,Massachusetts,7407,17,2,1,2,2.4,3.0,2021-12-24 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,5,F,34,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,Topsfield Police Department,42.63071,-70.94493,I,MA0053200,TOPSFIELD,Topsfield,Massachusetts,6774,10,0,2,1,1.8,1.9,2021-12-01 00:00:00,15,Not Hispanic or Latino,None,2021,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Attempting Other Arrests,Norwood Police Department,42.169702,-71.179875,I,MA0111800,NORWOOD,Norwood,Massachusetts,30200,54,7,4,3,1.9,2.3,2021-05-13 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,42,
Blunt Object,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Chicopee Police Department,42.155155,-72.58503,I,MA0070500,CHICOPEE,Chicopee,Massachusetts,55332,119,0,10,4,2.3,2.4,2021-08-08 00:00:00,4,Not Hispanic or Latino,Minor Injury,2021,5,F,32,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Stoughton Police Department,42.125328,-71.10392,I,MA0112300,STOUGHTON,Stoughton,Massachusetts,29418,52,6,10,7,2.1,2.5,2021-05-30 00:00:00,15,Not Hispanic or Latino,None,2021,5,F,27,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Stoughton Police Department,42.125328,-71.10392,I,MA0112300,STOUGHTON,Stoughton,Massachusetts,29418,52,6,10,7,2.1,2.5,2021-05-30 00:00:00,15,Not Hispanic or Latino,None,2021,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",Holyoke Police Department,42.20123,-72.60314,I,MA0071000,HOLYOKE,Holyoke,Massachusetts,40326,95,10,12,14,2.7,3.2,2021-11-16 00:00:00,4,Hispanic or Latino,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,Brockton Police Department,42.085533,-71.01567,I,MA0120300,BROCKTON,Brockton,Massachusetts,100516,172,8,20,20,1.9,2.2,2021-06-22 00:00:00,18,Not Hispanic or Latino,None,2021,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,Brockton Police Department,42.085533,-71.01567,I,MA0120300,BROCKTON,Brockton,Massachusetts,100516,172,8,20,20,1.9,2.2,2021-11-20 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Halifax Police Department,41.99149,-70.86434,I,MA0120700,HALIFAX,Halifax,Massachusetts,8275,11,0,1,1,1.5,1.6,2021-09-05 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Mattapoisett Police Department,41.987196,-70.741942,I,MA0121600,MATTAPOISETT,Mattapoisett,Massachusetts,6772,19,0,2,0,3.1,3.1,2021-07-06 00:00:00,19,Not Hispanic or Latino,None,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-01-18 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,27,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Wareham Police Department,41.77083,-70.734085,I,MA0122500,WAREHAM,Wareham,Massachusetts,23956,42,5,3,5,1.9,2.3,2021-10-17 00:00:00,5,Not Hispanic or Latino,None,2021,5,F,20,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-06-05 00:00:00,12,Hispanic or Latino,None,2021,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-07-05 00:00:00,23,Hispanic or Latino,Minor Injury,2021,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Investigating Suspicious Persons or Circumstances,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-09-09 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-09-16 00:00:00,13,Hispanic or Latino,None,2021,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-09-30 00:00:00,13,Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,55,55 Years Old,All Other,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-10-23 00:00:00,21,Not Hispanic or Latino,None,2021,5,F,55,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Attempting Other Arrests,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-02-23 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,Springfield Police Department,42.108536,-72.584915,I,MA0071800,SPRINGFIELD,Springfield,Massachusetts,154098,405,57,60,52,3.0,3.7,2021-01-13 00:00:00,5,Hispanic or Latino,None,2021,5,F,24,0
None,f,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-03-15 00:00:00,19,Unknown,None,2021,5,F,30,35
None,f,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-03-15 00:00:00,19,Not Hispanic or Latino,None,2021,5,F,25,35
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,34,34 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-03-30 00:00:00,8,Unknown,None,2021,5,F,20,49
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,29,29 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-03-30 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,20,39
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-04-09 00:00:00,2,Unknown,None,2021,5,F,20,64
Unknown,f,None (no bias),Relationship Unknown,Restaurant,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-05-27 00:00:00,20,Not Hispanic or Latino,Other Major Injury,2021,5,F,20,64
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,40,40 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-08-29 00:00:00,20,Unknown,Minor Injury,2021,5,F,20,60
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,40,40 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-08-29 00:00:00,20,Unknown,Minor Injury,2021,5,F,20,60
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-09-04 00:00:00,5,Unknown,None,2021,5,F,28,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-09-04 00:00:00,5,Unknown,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-09-25 00:00:00,2,Not Hispanic or Latino,None,2021,5,F,29,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-09-25 00:00:00,2,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-10-09 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,21,41
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-10-29 00:00:00,5,Unknown,Minor Injury,2021,5,F,21,30
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,All Other,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-11-03 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,39,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,All Other,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-03 00:00:00,8,Unknown,Minor Injury,2021,5,F,20,40
Other,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Leominster Police Department,42.311693,-71.940282,I,MA0142500,LEOMINSTER,Leominster,Massachusetts,41965,66,8,4,10,1.7,2.1,2021-04-11 00:00:00,1,Not Hispanic or Latino,Minor Injury,2021,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,Leominster Police Department,42.311693,-71.940282,I,MA0142500,LEOMINSTER,Leominster,Massachusetts,41965,66,8,4,10,1.7,2.1,2021-04-11 00:00:00,1,Not Hispanic or Latino,Minor Injury,2021,5,F,27,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,Attempting Other Arrests,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-04 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,41,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,Attempting Other Arrests,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-04 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,41,
Blunt Object,t,None (no bias),Victim Was Stranger,Restaurant,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,Leominster Police Department,42.311693,-71.940282,I,MA0142500,LEOMINSTER,Leominster,Massachusetts,41965,66,8,4,10,1.7,2.1,2021-07-17 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,Leominster Police Department,42.311693,-71.940282,I,MA0142500,LEOMINSTER,Leominster,Massachusetts,41965,66,8,4,10,1.7,2.1,2021-07-17 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,5,F,29,
Personal Weapons,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-20 00:00:00,13,Not Hispanic or Latino,Minor Injury,2021,5,F,25,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-28 00:00:00,20,Not Hispanic or Latino,None,2021,5,F,25,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,Boston Police Department,42.33196,-71.020173,I,MA0130100,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-12-28 00:00:00,20,Not Hispanic or Latino,None,2021,5,F,25,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Handling Persons with Mental Illness,Milford Police Department,42.311693,-71.940282,I,MA0142800,MILFORD,Milford,Massachusetts,29297,,,,,,,2021-09-10 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,Chelsea Police Department,42.33196,-71.020173,I,MA0130300,CHELSEA,Chelsea,Massachusetts,39971,95,2,9,6,2.6,2.8,2021-12-03 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
None,f,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Sturbridge Police Department,42.311693,-71.940282,I,MA0144800,STURBRIDGE,Sturbridge,Massachusetts,9670,17,2,3,5,2.1,2.8,2021-11-24 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,20,30
Blunt Object,t,None (no bias),Victim was Otherwise Known,Bar/Nightclub,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Athol Police Department,42.59588,-72.23212,I,MA0140200,ATHOL,Athol,Massachusetts,11802,,,,,,,2021-06-13 00:00:00,23,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
