weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Dawson County Sheriff's Office,40.867378,-99.815154,I,NB0240000,DAWSON,Dawson,Nebraska,6153,,,,,,,2024-03-04 00:00:00,7,Hispanic or Latino,None,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,54,54 Years Old,All Other,Dawson County Sheriff's Office,40.867378,-99.815154,I,NB0240000,DAWSON,Dawson,Nebraska,6153,,,,,,,2024-10-30 00:00:00,10,Hispanic or Latino,Minor Injury,2024,5,F,54,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-08-01 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-08-22 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Lincoln Police Department,40.783547,-96.688658,I,NB0550100,LINCOLN,Lincoln,Nebraska,295808,293,55,53,83,1.2,1.6,2024-09-07 00:00:00,22,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-01-01 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,30,
Other,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-01-01 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,30,
Unknown,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-03-28 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-05-12 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,38,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-05-12 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,38,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Norfolk Police Department,41.909929,-97.606856,I,NB0600100,NORFOLK,Norfolk,Nebraska,26234,32,5,1,19,1.3,2.2,2024-09-16 00:00:00,7,Not Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,31,31 Years Old,Handling Persons with Mental Illness,Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-07-11 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Crete Police Department,40.516802,-97.131755,I,NB0760200,CRETE,Crete,Nebraska,7463,11,0,3,2,1.9,2.1,2024-06-25 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",Omaha Police Department,41.297091,-96.154066,I,NB0280200,OMAHA,Omaha,Nebraska,480235,688,51,128,108,1.7,2.0,2024-09-21 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",Hall County Sheriff's Office,40.866023,-98.498004,I,NB0400000,HALL,Hall,Nebraska,10206,29,4,4,9,3.2,4.5,2024-02-12 00:00:00,22,Not Specified,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",Hall County Sheriff's Office,40.866023,-98.498004,I,NB0400000,HALL,Hall,Nebraska,10206,29,4,4,9,3.2,4.5,2024-05-30 00:00:00,13,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Grand Island Police Department,40.866023,-98.498004,I,NB0400100,GRAND ISLAND,Grand Island,Nebraska,52488,75,3,10,15,1.6,2.0,2024-02-03 00:00:00,1,Hispanic or Latino,Minor Injury,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,"Handling, Transporting, Custody of Prisoners",Grand Island Police Department,40.866023,-98.498004,I,NB0400100,GRAND ISLAND,Grand Island,Nebraska,52488,75,3,10,15,1.6,2.0,2024-03-11 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,49,
Personal Weapons,t,None (no bias),Relationship Unknown,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Grand Island Police Department,40.866023,-98.498004,I,NB0400100,GRAND ISLAND,Grand Island,Nebraska,52488,75,3,10,15,1.6,2.0,2024-06-14 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,29,
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,32,32 Years Old,Responding to Disturbance Call,Omaha Tribal,42.154061,-96.533943,I,NB0870200,OMAHA TRIBAL,Omaha Tribal,Nebraska,0,,,,,0,0,2024-09-07 00:00:00,6,Not Hispanic or Latino,None,2024,5,F,30,35
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Blair Police Department,41.533973,-96.224577,I,NB0890100,BLAIR,Blair,Nebraska,8018,15,0,0,2,1.9,2.1,2024-10-29 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Traffic Pursuits and Stops,State Patrol: Buffalo County,40.855226,-99.074983,I,NBNSP1000,ST PTRL: BUFFALO COUNTY,State Patrol:,Nebraska,0,,,,,0,0,2024-01-05 00:00:00,1,Hispanic or Latino,None,2024,5,F,30,40
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Ossipee Police Department,43.867567,-71.201665,I,NH0022600,OSSIPEE,Ossipee,New Hampshire,4630,5,0,1,1,1.3,1.5,2024-04-09 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Construction Site,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Handling Persons with Mental Illness,Lebanon Police Department,43.632645,-72.289085,I,NH0054400,LEBANON,Lebanon,New Hampshire,15709,27,3,4,10,2.0,2.8,2024-09-18 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Other,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Plymouth Police Department,43.733112,-71.67512,I,NH0056600,PLYMOUTH,Plymouth,New Hampshire,6598,9,2,3,6,1.8,3.0,2024-12-31 00:00:00,5,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,State Police: Rockingham County,43.2161,-71.51733,I,NH008010X,SP: ROCKINGHAM COUNTY,State Police:,New Hampshire,0,,,,,0,0,2024-07-21 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Handling Persons with Mental Illness,Hillsborough Police Department,42.911643,-71.723101,I,NH0062400,HILLSBOROUGH,Hillsborough,New Hampshire,5998,12,2,3,8,2.5,4.2,2024-09-26 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,Hillsborough Police Department,42.911643,-71.723101,I,NH0062400,HILLSBOROUGH,Hillsborough,New Hampshire,5998,12,2,3,8,2.5,4.2,2024-10-28 00:00:00,11,Not Hispanic or Latino,None,2024,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-02-28 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-02-28 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-03-22 00:00:00,7,Not Hispanic or Latino,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-03-22 00:00:00,7,Not Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-10-13 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Portsmouth Police Department,43.061455,-70.76706,I,NH0085800,PORTSMOUTH,Portsmouth,New Hampshire,22969,58,3,5,15,2.7,3.5,2024-02-09 00:00:00,11,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Responding to Disturbance Call,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-11-28 00:00:00,17,Not Hispanic or Latino,None,2024,5,F,45,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-12-16 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,40,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,Manchester Police Department,42.989944,-71.46063,I,NH0063400,MANCHESTER,Manchester,New Hampshire,115464,214,18,32,37,2.1,2.6,2024-12-16 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Salem Police Department,42.769882,-71.216896,I,NH0086400,SALEM,Salem,New Hampshire,31962,61,5,3,11,2.0,2.5,2024-09-08 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,Salem Police Department,42.769882,-71.216896,I,NH0086400,SALEM,Salem,New Hampshire,31962,61,5,3,11,2.0,2.5,2024-09-08 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Nashua Police Department,42.911643,-71.723101,I,NH0064600,NASHUA,Nashua,New Hampshire,90938,145,18,19,45,1.8,2.5,2024-07-01 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,32,34
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",Nashua Police Department,42.911643,-71.723101,I,NH0064600,NASHUA,Nashua,New Hampshire,90938,145,18,19,45,1.8,2.5,2024-10-30 00:00:00,16,Not Hispanic or Latino,Minor Injury,2024,5,F,25,26
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Handling Persons with Mental Illness,Teaneck Township Police Department,40.88642,-74.00625,I,NJ0026000,TEANECK TOWNSHIP,Teaneck Township,New Jersey,42771,82,3,10,12,2.2,2.5,2024-03-25 00:00:00,12,Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Willingboro Township Police Department,39.875786,-74.663006,I,NJ0031700,WILLINGBORO TOWNSHIP,Willingboro Township,New Jersey,32211,47,1,10,8,1.8,2.0,2024-09-01 00:00:00,22,Not Specified,Minor Injury,2024,5,F,27,
None,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,Attempting Other Arrests,Lumberton Township Police Department,39.96341,-74.79446,I,NJ0031800,LUMBERTON TOWNSHIP,Lumberton Township,New Jersey,12917,21,0,3,1,1.9,1.9,2024-02-04 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,18,99
Knife/Cutting Instrument,t,None (no bias),Victim Was Other Family Member,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,Maple Shade Township Police Department,39.959747,-74.99604,I,NJ0032000,MAPLE SHADE TOWNSHIP,Maple Shade Township,New Jersey,20132,34,1,2,3,1.8,2.0,2024-01-01 00:00:00,2,Not Hispanic or Latino,Minor Injury,2024,5,F,36,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,Maple Shade Township Police Department,39.959747,-74.99604,I,NJ0032000,MAPLE SHADE TOWNSHIP,Maple Shade Township,New Jersey,20132,34,1,2,3,1.8,2.0,2024-01-01 00:00:00,2,Not Hispanic or Latino,Minor Injury,2024,5,F,36,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,Maple Shade Township Police Department,39.959747,-74.99604,I,NJ0032000,MAPLE SHADE TOWNSHIP,Maple Shade Township,New Jersey,20132,34,1,2,3,1.8,2.0,2024-01-01 00:00:00,2,Not Hispanic or Latino,Minor Injury,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,28,28 Years Old,All Other,Atlantic City Police Department,39.35547,-74.44455,I,NJ0010200,ATLANTIC CITY,Atlantic City,New Jersey,38480,256,20,39,22,7.7,8.8,2024-08-03 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",Mount Holly Township Police Department,39.992767,-74.789795,I,NJ0032400,MOUNT HOLLY TOWNSHIP,Mount Holly Township,New Jersey,10213,22,0,2,3,2.3,2.6,2024-09-14 00:00:00,22,Not Hispanic or Latino,Minor Injury,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Investigating Suspicious Persons or Circumstances,Pemberton Township Police Department,39.875786,-74.663006,I,NJ0033000,PEMBERTON TOWNSHIP,Pemberton Township,New Jersey,27062,40,1,6,4,1.7,1.9,2024-05-26 00:00:00,22,Not Specified,Other Major Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,Galloway Township Police Department,39.469354,-74.633758,I,NJ0011100,GALLOWAY TOWNSHIP,Galloway Township,New Jersey,37910,59,9,3,18,1.6,2.3,2024-01-08 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,25,
