weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,BELLEVILLE,Belleville,New Jersey,37323,92,4,11,6,2.8,3.0,2023-03-17 00:00:00,11,Not Hispanic or Latino,None,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,FARMINGTON,Farmington,New Mexico,45939,93,15,16,29,2.4,3.3,2023-08-11 00:00:00,13,Not Hispanic or Latino,Other Major Injury,2023,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,39,39 Years Old,All Other,I,NEW YORK,New York,New York,8184044,26503,5185,6813,8915,4.1,5.8,2023-03-07 00:00:00,12,Hispanic or Latino,Minor Injury,2023,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,TULSA,Tulsa,Oklahoma,38226,187,205,30,197,5.7,16.2,2023-07-12 00:00:00,23,Not Specified,None,2023,5,F,23,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,GOOSE CREEK,Goose Creek,South Carolina,48323,66,5,20,21,1.8,2.3,2023-12-26 00:00:00,12,Not Hispanic or Latino,None,2023,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Attempting Other Arrests,I,BOX ELDER,Box Elder,South Dakota,12916,21,0,2,1,1.8,1.9,2023-05-19 00:00:00,23,Not Hispanic or Latino,Minor Injury,2023,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,MURFREESBORO,Murfreesboro,Tennessee,166916,262,13,40,53,1.8,2.2,2023-07-08 00:00:00,5,Hispanic or Latino,Minor Injury,2023,5,F,28,
Knife/Cutting Instrument,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,STEWART,Stewart,Tennessee,12086,21,22,2,14,1.9,4.9,2023-06-25 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School/College,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Handling Persons with Mental Illness,I,SUMNER,Sumner,Tennessee,58478,127,80,13,70,2.4,5.0,2023-10-17 00:00:00,8,Not Hispanic or Latino,Minor Injury,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,All Other,I,COLLIN,Collin,Texas,95286,123,224,13,165,1.4,5.5,2023-05-19 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,18,99
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,HARRIS,Harris,Texas,2057899,1800,1105,396,1225,1.1,2.2,2023-05-14 00:00:00,0,Not Hispanic or Latino,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,I,AMARILLO,Amarillo,Texas,201684,312,20,46,55,1.8,2.1,2023-12-16 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,27,
None,f,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,I,MANASSAS,Manassas,Virginia,42652,67,9,18,23,2.0,2.7,2023-06-28 00:00:00,5,Not Hispanic or Latino,None,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Traffic Pursuits and Stops,I,CUDAHY,Cudahy,Wisconsin,17666,29,2,3,7,1.8,2.3,2023-04-11 00:00:00,3,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,I,CHANDLER,Chandler,Arizona,282419,285,54,45,123,1.2,1.8,2023-04-21 00:00:00,19,Not Hispanic or Latino,Minor Injury,2023,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Construction Site,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Responding to Disturbance Call,I,SAN DIEGO,San Diego,California,519218,1928,620,451,1100,4.6,7.9,2023-05-17 00:00:00,17,Not Hispanic or Latino,None,2023,5,F,21,80
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Investigating Suspicious Persons or Circumstances,I,MENIFEE,Menifee,California,112660,74,3,14,21,0.8,1.0,2023-06-20 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,I,LONGMONT,Longmont,Colorado,98444,114,20,32,71,1.5,2.4,2023-09-17 00:00:00,2,Hispanic or Latino,Minor Injury,2023,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,53,53 Years Old,"Handling, Transporting, Custody of Prisoners",I,MARTIN,Martin,Florida,142330,248,35,37,135,2.0,3.2,2023-06-30 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,53,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",I,MARTIN,Martin,Florida,142330,248,35,37,135,2.0,3.2,2023-06-30 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,18,98
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,28,28 Years Old,Civil Disorder,I,METRO ATLANTA RAPID TR A,Metropolitan Atlanta Rapid Transit Authority,Georgia,0,173,41,71,65,0,0,2023-10-18 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,WEST DES MOINES,West Des Moines,Iowa,71674,83,1,9,8,1.3,1.4,2023-06-25 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,25,40
